word	pinyin	english	chinese	num_sentences_needed
秘诀	mi4 jue2	key (to longevity)	长寿的关键方法	6
秘诀	mi4 jue2	secret (of happiness)	获得幸福的隐秘方法	6
秘诀	mi4 jue2	recipe (for success)	取得成功的窍门或配方	6
神经病	shen2 jing1 bing4	mental disorder	精神疾病	6
神经病	shen2 jing1 bing4	neuropathy	神经系统疾病	6
神经病	shen2 jing1 bing4	(derog.) mental case	贬义指精神异常的人	6
科名	ke1 ming2	rank obtained in the imperial examinations	科举考试中取得的名次	6
科名	ke1 ming2	scholarly honors	学术或学科上的荣誉称号	6
适度	shi4 du4	moderately	以中等程度或不过度的方式	6
适度	shi4 du4	appropriate	恰当不过分不足的状态	1
