word	pinyin	english	chinese	num_sentences_needed
和	he2	(bound form) harmonious	协调一致，和谐状态	10
和	he2	(bound form) Japan; Japanese	日本或日本人（古称）	10
和	he4	to compose a poem in reply (to sb's poem) using the same rhyme sequence	用相同韵序答和别人的诗	10
和	he4	to join in the singing	加入合唱共同歌唱	10
和	he4	to chime in with others	随声附和或与他人和声配合	10
和	hu2	to complete a set in mahjong or playing cards	在麻将或牌局中凑成牌型获胜	10
和	huo2	to combine a powdery substance (flour, plaster etc) with water	把粉状物与水搅拌成糊状	10
和	huo4	to mix (ingredients) together	把配料搅拌混合	10
和	huo4	to blend	调配使味道或色泽均匀协调	10
和	huo4	classifier for rinses of clothes	用于计数洗衣漂洗次数的量词	10
