word	pinyin	english	chinese	num_sentences_needed
一头	yi1 tou2	simultaneously	同时发生或并行	6
害死	hai4 si3	to kill	使人丧命导致死亡	7
害死	hai4 si3	to cause death	因行为或疏忽间接造成他人死亡	7
害死	hai4 si3	to do sb to death	把某人害得最终失去生命	7
上相	shang4 xiang4	photogenic	上镜好看，适合拍照	7
上相	shang4 xiang4	(old) high official	旧时的高级官员	7
下台	xia4 tai2	to go off the stage	退下舞台	7
下台	xia4 tai2	to fall from position of prestige	名誉或地位衰落	7
下台	xia4 tai2	to step down (from office etc)	辞职或正式卸任	7
下台	xia4 tai2	to disentangle oneself	摆脱纠纷或困境脱身	7
