word	pinyin	english	chinese	num_sentences_needed
平和	ping2 he2	mild	性质温和不刺激	5
平和	ping2 he2	moderate	态度或立场不过分偏激适中	6
平和	ping2 he2	placid	心境或环境宁静安稳	1
纵	zong4	vertical; north-south (Taiwan pr. [zong1])	垂直方向或南北向的方向性	6
纵	zong4	from front to back; longitudinal; lengthwise (Taiwan pr. [zong1])	从前到后或沿长度方向的纵向	6
纵	zong4	military unit corresponding to an army corps (Taiwan pr. [zong1])	相当于军的军事编制单位	6
纵	zong4	(bound form) to release (a captive)	释放被囚禁的人或让其自由	6
纵	zong4	to indulge	放纵自己或放任享乐	6
纵	zong4	to leap up	突然跃起或向上跳动	6
纵	zong4	(literary) even if	即使或纵然表示让步的连接词	6
