word	pinyin	english	chinese	num_sentences_needed
玻璃	bo1 li5	(slang) male homosexual	口语中指男性同性恋者	7
刷	shua1	a brush	刷子工具	7
刷	shua1	to paint; to daub	涂抹油漆或颜料	7
刷	shua1	to brush; to scrub	刷洗或擦洗	7
刷	shua1	(fig.) to remove; to eliminate (from a contest); to fire (from a job)	将人或物从竞赛中淘汰或解雇	7
刷	shua1	(onom.) swish; rustle	掠过时发出的飒飒声	7
刷	shua1	to swipe (a card)	刷卡进行支付	7
刷	shua1	to scroll on (a phone)	在手机上滑动屏幕浏览	7
刷	shua1	(gaming) to grind; to farm (for experience points, equipment, levels etc)	重复打怪以获取经验或装备	7
刷	shua4	to select	挑选或筛选	7
