word	pinyin	english	chinese	num_sentences_needed
打算	da3 suan4	intention	意图或主观打算	8
打算	da3 suan4	calculation	计算后的数值或预算	8
符合	fu2 he2	in accordance with; to agree with; to conform to; to meet (a requirement)	与要求或标准一致	8
符合	fu2 he2	(physics) coincidence	物理学中的重合现象	8
节	jie2	joint; node	植物或物体的节或关节	8
节	jie2	(bound form) section; segment	某整体的段落或部分	8
节	jie2	solar term (one of the 24 divisions of the year in the traditional Chinese calendar)	二十四节气之一	8
节	jie2	seasonal festival	季节性的传统庆祝日	8
节	jie2	(bound form) to economize; to save	节省以减少消耗	8
节	jie2	(bound form) moral integrity; chastity	道德操守或贞洁	8
