word	pinyin	english	chinese	num_sentences_needed
命题	ming4 ti2	to assign an essay topic	布置作文或考试的题目	4
不住	bu4 zhu4	(verb complement) unable to firmly or securely (grasp, recall etc)	不能牢牢抓住或记住	7
不住	bu4 zhu4	repeatedly; continuously; constantly	反复不断地持续发生	7
连锁	lian2 suo3	to interlock	相互啮合或互相扣住	7
连锁	lian2 suo3	to be linked	彼此相连或有关联	7
连锁	lian2 suo3	chain (store etc)	连锁店铺或连营企业网络	7
进路	jin4 lu4	way of proceeding	进行事务的方法或步骤	7
进路	jin4 lu4	approach (to a task etc)	解决问题的途径或策略	7
圣诞节	Sheng4 dan4 jie2	Christmas time	圣诞期间的一段时日	7
圣诞节	Sheng4 dan4 jie2	Christmas season	圣诞节前后的节日季	7
