word	pinyin	english	chinese	num_sentences_needed
天方	Tian1 fang1	Arabian	与阿拉伯有关的或阿拉伯人的	6
设计规范	she4 ji4 gui1 fan4	design norm	设计标准或规范	6
设计规范	she4 ji4 gui1 fan4	planning regulations	规划管理规定	6
难以实现	nan2 yi3 shi2 xian4	hard to accomplish	很难完成或达成	6
难以实现	nan2 yi3 shi2 xian4	difficult to achieve	难以实现或达到预期目标	6
出错	chu1 cuo4	to make a mistake	犯错误	6
出错	chu1 cuo4	error	错误	6
旋风	xuan4 feng1	whirlwind	短暂而猛烈的旋转小风暴	6
旋风	xuan4 feng1	tornado	破坏性强的旋转风柱	6
分流	fen1 liu2	to stream (students into different programs); to reassign (redundant staff)	按能力或需求把人员学生分入不同组别	3
