word	pinyin	english	chinese	num_sentences_needed
宴会	yan4 hui4	banquet	正式宴请的聚会	6
宴会	yan4 hui4	feast	规模盛大的宴席	6
宴会	yan4 hui4	dinner party	私人聚集的晚宴或宴会	6
开花	kai1 hua1	to bloom; to blossom; to flower	植物绽放花朵	6
开花	kai1 hua1	(fig.) to burst; to split open	裂开或炸裂呈现开口状态	6
开花	kai1 hua1	(fig.) to burst with joy	高兴得面带喜色或眉开眼笑	6
开花	kai1 hua1	(fig.) to spring up everywhere; to flourish	大量兴起或广泛发展繁荣	6
实例	shi2 li4	actual example	真实的例子	1
实例	shi2 li4	living example	生活中的生动示例	6
实例	shi2 li4	illustration	用于说明的例证	6
