word	pinyin	english	chinese	num_sentences_needed
骚	sao1	flirty; coquettish	卖弄风情	7
骚	sao1	(literary) literary writings; poetry	文学作品或诗歌	7
骚	sao1	foul-smelling (variant of 臊[sao1])	发臭难闻	7
骚	sao1	(dialect) (of certain domestic animals) male	指某些家畜为雄性	7
营造	ying2 zao4	to build (housing)	建造住房	7
营造	ying2 zao4	to make	制造或创造事物	7
佛	Fo2	Buddha; Buddhism (abbr. for 佛陀[Fo2 tuo2])	对佛陀或佛教的简称	7
佛	fu2	(female) head ornament	女性佩戴的头部装饰	7
高于	gao1 yu2	greater than	在数量或程度上高于某物	7
高于	gao1 yu2	to exceed	超出某一界限或标准	7
