word	pinyin	english	chinese	num_sentences_needed
暴露	bao4 lu4	to lay bare	把秘密或弱点彻底显露出来	7
三星	San1 xing1	Samsung (South Korean electronics company)	韩国三星公司	7
三星	San1 xing1	Sanxing or Sanhsing Township in Yilan County 宜蘭縣|宜兰县[Yi2 lan2 Xian4], Taiwan	台湾宜兰县三星乡	7
三星	san1 xing1	three major stars of the Three Stars 參宿|参宿[Shen1 xiu4] Chinese constellation	参宿星座的三大主星	7
三星	san1 xing1	the belt of Orion	猎户座腰带	7
三星	san1 xing1	three spirits 福[fu2], 祿|禄[lu4], and 壽|寿[shou4] associated with the Three Stars 參宿|参宿[Shen1 xiu4] Chinese constellation	代表福禄寿的三位神祇	5
开设	kai1 she4	to open (for business etc)	开办机构或对外营业	7
上下	shang4 xia4	the top and bottom of sth	物体的上部和下部	6
上下	shang4 xia4	the full vertical extent of sth; from top to bottom	自上而下的全部范围	4
上下	shang4 xia4	to go up and down	上下移动或来回活动	6
