word	pinyin	english	chinese	num_sentences_needed
觉悟	jue2 wu4	to come to understand	逐渐理解或领会道理	6
觉悟	jue2 wu4	to realize	意识到并明白事实真相	6
觉悟	jue2 wu4	consciousness	思想上的觉醒或认识水平	6
觉悟	jue2 wu4	awareness	对事物有清晰认识和觉察力	6
觉悟	jue2 wu4	Buddhist enlightenment (Sanskrit: cittotpāda)	佛教所指的开悟或证悟	6
解救	jie3 jiu4	to rescue	从危险中救出	6
解救	jie3 jiu4	to help out of difficulties	帮助摆脱困境	1
解救	jie3 jiu4	to save the situation	挽回局面防止更坏结果	6
头回	tou2 hui2	for the first time	首次	6
头回	tou2 hui2	on the previous occasion	在前一次场合	6
