word	pinyin	english	chinese	num_sentences_needed
一会儿	yi1 hui4 r5	in a moment	不久之后	7
一会儿	yi1 hui4 r5	now...now...	时而这样时而那样	7
开启	kai1 qi3	to start; to begin; to initiate (an era, process, journey etc)	开创或开始某一进程	7
开启	kai1 qi3	(computing) to enable (a feature)	在计算机上启用某项功能	7
开启	kai1 qi3	(of a system or device) to start operating automatically; to self-initiate	系统或装置自动开始运行	7
开启	kai1 qi3	to open (sth that has been sealed)	打开封存或密封的物品	7
有一次	you3 yi1 ci4	once	曾发生过一次的情况	7
有一次	you3 yi1 ci4	once upon a time	从前，曾经有一段时间	7
队长	dui4 zhang3	captain	军舰或部队的指挥官	7
队长	dui4 zhang3	team leader	团队或小组的负责人	7
