word	pinyin	english	chinese	num_sentences_needed
言行	yan2 xing2	words and actions	言语与行为的总体表现	1
言行	yan2 xing2	what one says and what one does	所说与所做是否一致的情况	6
触	chu4	to touch	用手或物接触触摸	6
触	chu4	to make contact with sth	与事物或人发生接触	6
触	chu4	to stir up sb's emotions	激起或触动他人情感	6
等待时间	deng3 dai4 shi2 jian1	waiting time	等待所需时间	6
等待时间	deng3 dai4 shi2 jian1	(computing) latency	计算机系统中的延迟时间	6
触犯	chu4 fan4	to violate	违反法律或规定	6
触犯	chu4 fan4	to offend	冒犯某人的感情或尊严	6
扮	ban4	to disguise oneself as	装扮成某人或某物以掩饰身份	6
