word	pinyin	english	chinese	num_sentences_needed
杆	gan3	classifier for long objects such as guns	用于枪等长条物的量词	6
二黄	er4 huang2	one of the two chief types of music in Chinese opera	戏曲中两大腔体之一	1
二黄	er4 huang2	Peking opera	京剧的一个声腔体系	6
京都	Jing1 du1	Kyoto, Japan	日本的京都市	6
京都	jing1 du1	capital (of a country)	国家的首都	1
臣	Chen2	surname Chen	臣姓	6
臣	chen2	state official or subject in dynastic China	封建王朝的官员或臣属	6
臣	chen2	I, your servant (used in addressing the sovereign)	向君主自称的谦词	6
臣	chen2	Kangxi radical 131	康熙字典部首第131	6
照明	zhao4 ming2	lighting	照明装置或光源	6
