word	pinyin	english	chinese	num_sentences_needed
相	xiang4	portrait	人物肖像或画像	8
相	xiang4	picture	图画或影像	8
相	xiang4	government minister	政府的高级官员	8
相	xiang4	(physics) phase	物理学中的相位	8
相	xiang4	(literary) to appraise (esp. by scrutinizing physical features)	通过观察外表来评断	8
相	xiang4	to read sb's fortune (by physiognomy, palmistry etc)	用相术看相算命	8
反应	fan3 ying4	to respond	对人或事物给予回应或答复	8
反应	fan3 ying4	reaction	有机体或系统的反应过程	8
反应	fan3 ying4	reply	口头或书面的回答	8
反应	fan3 ying4	chemical reaction	化学物质之间发生的化学反应	3
