word	pinyin	english	chinese	num_sentences_needed
改装	gai3 zhuang1	to refit	对车辆船舶重新装备	6
改装	gai3 zhuang1	to modify	对结构或功能作小幅修改	6
改装	gai3 zhuang1	to convert	改变用途或规格转换	1
政治思想	zheng4 zhi4 si1 xiang3	political thought	关于政治制度与治理的理论性看法	6
政治思想	zheng4 zhi4 si1 xiang3	ideology	系统化的政治信念或意识形态	6
放话	fang4 hua4	to give orders	发出命令或指示	1
放话	fang4 hua4	to spread news or rumors	散布消息或谣言	6
放话	fang4 hua4	to leak certain information intentionally	故意泄露机密或信息	6
放走	fang4 zou3	to release	释放或放开某人	6
放走	fang4 zou3	to set free	使恢复自由状态	6
