word	pinyin	english	chinese	num_sentences_needed
误导	wu4 dao3	misleading	具有误导性的	6
化开	hua4 kai1	to spread out after being diluted or melted	被稀释或融化后向外扩散开来	6
化开	hua4 kai1	to dissolve into a liquid	溶解进液体中成为溶液	6
贝克	Bei4 ke4	Baker or Becker (name)	姓氏或人名贝克	6
贝克	bei4 ke4	becquerel (unit of radioactivity, symbol Bq) (abbr. for 貝克勒爾|贝克勒尔[bei4 ke4 le4 er3])	放射性活度单位贝克勒尔的简称	6
原地	yuan2 di4	(in) the original place	原先所在的位置或地点	6
原地	yuan2 di4	the place where one currently is	当前所处的实际位置	6
原地	yuan2 di4	place of origin	事物或人物的发源地	6
原地	yuan2 di4	local (product)	当地出产的，具有地域性的	6
眼看	yan3 kan4	soon	很快就要发生	6
