word	pinyin	english	chinese	num_sentences_needed
出道	chu1 dao4	to start one's career	开始职业生涯	3
出道	chu1 dao4	(of an entertainer) to make one's debut	艺人首次公开亮相	7
雷	Lei2	surname Lei	雷姓	7
雷	lei2	thunder	雷电时的响声与闪光	7
雷	lei2	(bound form) (military) mine, as in 地雷[di4 lei2] land mine	地面或地下的爆炸装置	7
雷	lei2	(coll.) to shock; to stun; to astound	使人大为震惊	7
雷	lei2	(Tw) (coll.) spoiler	泄露剧情的剧透物	7
雷	lei2	(Tw) (coll.) to reveal plot details to (sb)	向人透露剧情细节	7
震惊	zhen4 jing1	to shock	使大为震惊	7
震惊	zhen4 jing1	to astonish	使感到惊讶难以置信	7
