word	pinyin	english	chinese	num_sentences_needed
真性	zhen1 xing4	real	真实的	2
真性	zhen1 xing4	the nature of sth	事物的本质或性质	4
反科学	fan3 ke1 xue2	anti-science	反对科学方法与研究的立场	6
反科学	fan3 ke1 xue2	anti-scientific	与科学原则相悖的观点或态度	6
破解	po4 jie3	to explain	解释复杂问题或说明原理	6
破解	po4 jie3	to unravel	理清复杂事物的脉络与内情	6
破解	po4 jie3	to decipher	破译密码或隐秘信息	6
破解	po4 jie3	to decode	将编码内容译为可读形式	6
破解	po4 jie3	to crack (software)	攻破软件保护以绕过限制	6
走线	zou3 xian4	(neologism c. 2021) (slang) to illegally migrate (esp. from China to the U.S. via Latin America through high-risk routes)	经危险路线非法偷渡移民	6
