word	pinyin	english	chinese	num_sentences_needed
扮	ban4	to dress up	穿着打扮使显得隆重或特别	6
扮	ban4	to play (a role)	在戏剧或表演中扮演角色	6
扮	ban4	to put on (an expression)	装出某种表情以示态度	6
批复	pi1 fu4	to issue an official written reply (in response to a subordinate's report or request)	对下级报告或申请的书面答复	1
频	pin2	frequency	频率	6
频	pin2	frequently	频繁地，经常发生	6
频	pin2	repetitious	反复重复的	6
套装	tao4 zhuang1	outfit or suit (of clothes)	成套的服装	6
套装	tao4 zhuang1	set of coordinated items	配套的用品组合	6
套装	tao4 zhuang1	kit	成套的工具或设备	6
