word	pinyin	english	chinese	num_sentences_needed
伯	bo2	senior	年长或资历较高的人	7
伯	bo2	paternal elder uncle	父系家中比父亲年长的兄弟	7
伯	bo2	eldest of brothers	兄弟中最年长者	7
伯	bo2	respectful form of address	对年长男性的尊称	7
伯	bo2	Count, third of five orders of nobility 五等爵位[wu3 deng3 jue2 wei4]	古代五等爵位中的伯爵等级	7
侵害	qin1 hai4	to infringe on	对他人权利或身体的侵扰或伤害	7
后代	hou4 dai4	descendant; progeny	直系或旁系的后裔	7
后代	hou4 dai4	posterity; later ages; later generations	后世或未来各代人群	7
做派	zuo4 pai4	way of doing sth	做事的风格	2
做派	zuo4 pai4	behavior	行为举止	7
