word	pinyin	english	chinese	num_sentences_needed
公积金	gong1 ji1 jin1	official reserves	机构或单位的官方储备金	6
公积金	gong1 ji1 jin1	accumulated fund	长期积累形成的专用资金	6
大建	da4 jian4	lunar month of 30 days	含三十天的农历月份	6
要不是	yao4 bu5 shi4	if it were not for	如果不是，用于引出假设条件	6
要不是	yao4 bu5 shi4	but for	若非，用于表示除非或相反情况	6
要紧	yao4 jin3	urgent	紧急需迅速处理的情况	3
消费资料	xiao1 fei4 zi1 liao4	consumption data	关于消费行为的数据	6
消费资料	xiao1 fei4 zi1 liao4	consumer goods	供消费者使用的物品	6
淡水	Dan4 shui3	Tamsui or Danshui, district of New Taipei City 新北市[Xin1 bei3 shi4], Taiwan	台湾新北市的淡水区	6
淡水	dan4 shui3	potable water (water with low salt content)	可饮用的低盐水	6
