word	pinyin	english	chinese	num_sentences_needed
大帝	da4 di4	"""the Great"" (title)"	尊称某位伟大帝王的称号	6
浮现	fu2 xian4	(of a thought or image) to come to mind	想法或画面浮现在脑海	6
浮现	fu2 xian4	(of a smile etc) to appear (on sb's face)	表情在面部显现	6
浮现	fu2 xian4	(of a problem etc) to emerge	问题或情况显露出来	6
大球	da4 qiu2	sports such as soccer, basketball and volleyball that use large balls	使用大号球的球类运动，如足球篮球排球	6
公道	gong1 dao4	justice	法律或道义上的正义	1
公道	gong1 dao4	fairness	公平公正的状态或原则	6
公道	gong1 dao4	public highway	公共通行的道路或公路	6
公道	gong1 dao5	fair	公平合理的	1
公道	gong1 dao5	equitable	公正无偏不偏袒的	6
