word	pinyin	english	chinese	num_sentences_needed
转发	zhuan3 fa1	to pass on	把消息或物品传递给下一人或机构	2
转发	zhuan3 fa1	to republish (an article from another publication)	把别处的文章在媒体上再发布	7
右派	you4 pai4	(political) right	政治上的右翼或保守势力	7
右派	you4 pai4	right wing	属于右翼的团体或派别	7
右派	you4 pai4	rightist	持右倾政治主张的人或分子	2
湿地	shi1 di4	wetland	常年湿润并有积水的生态区域	7
情景	qing2 jing3	scene; spectacle	舞台或事件的场面	7
情景	qing2 jing3	circumstances; situation	周围环境或具体处境	2
老老	lao3 lao5	maternal grandmother	外祖母母亲的母亲	7
命题	ming4 ti2	proposition (logic, math.)	逻辑或数学中的命题	7
