word	pinyin	english	chinese	num_sentences_needed
警察局	jing3 cha2 ju2	police station	办理治安事务的地方警务机构	6
警察局	jing3 cha2 ju2	police department	负责行政与辖区管理的警务部门	6
警察局	jing3 cha2 ju2	police headquarters	管辖范围较大之警务总署或总部	6
十六	shi2 liu4	sixteen	数字十六	6
十六	shi2 liu4	16	阿拉伯数字写作16	6
直线	zhi2 xian4	sharply (rise or fall)	走势急剧上升或下降	6
参照	can1 zhao4	to consult a reference	查阅参考资料或参照依据	1
参照	can1 zhao4	to refer to (another document)	以另一文献作为参照标准	6
原处	yuan2 chu4	original spot	物体最初存在的位置	6
原处	yuan2 chu4	previous place	被移动前的先前所在处	6
