word	pinyin	english	chinese	num_sentences_needed
诈骗	zha4 pian4	to blackmail	以勒索或胁迫方式索取钱财	7
评审	ping2 shen3	to appraise	对材料或作品进行审查评价	2
评审	ping2 shen3	to judge	担任裁判并作出判定	7
巧克力	qiao3 ke4 li4	chocolate (loanword)	用可可制成的甜食	7
刊登	kan1 deng1	to carry a story	在媒体上刊登报道或稿件	7
刊登	kan1 deng1	to publish (in a newspaper or magazine)	在报刊杂志上发表文章	7
帅哥	shuai4 ge1	handsome guy	长相英俊的男子	7
帅哥	shuai4 ge1	lady-killer	擅长吸引女性的男子	7
帅哥	shuai4 ge1	handsome (form of address)	用于称呼帅气男子的称谓	7
业余	ye4 yu2	in one's spare time	利用闲暇时间进行的活动	7
