word	pinyin	english	chinese	num_sentences_needed
堕落	duo4 luo4	to degenerate	逐步退化或衰败	6
堕落	duo4 luo4	to become depraved	变得放荡堕落	6
堕落	duo4 luo4	corrupt	道德或行为腐败	6
堕落	duo4 luo4	a fall from grace	从荣耀或恩宠中堕落	6
法名	fa3 ming2	name in religion (of Buddhist or Daoist within monastery)	出家或受戒后的法号	3
僵尸	jiang1 shi1	gyonshi	日本传说中的尸体复活者	6
僵尸	jiang1 shi1	jiang shi	该词的拼音写法	6
僵尸	jiang1 shi1	Chinese vampire	中国民间传说中的复活或吸血尸体	6
僵尸	jiang1 shi1	zombie	影视作品中常见的行尸或亡灵形象	6
波音	Bo1 yin1	Boeing (aerospace company)	美国波音公司，航空航天制造商	6
