word	pinyin	english	chinese	num_sentences_needed
共同利益	gong4 tong2 li4 yi4	common interest	共有的利益或关切	6
共同利益	gong4 tong2 li4 yi4	mutual benefit	互相受益的利益	6
大后年	da4 hou4 nian2	three years from now	三年之后的那一年	6
大后年	da4 hou4 nian2	year after year after next year	来年之后的一年	6
要不然	yao4 bu4 ran2	otherwise	不然，否则	6
要不然	yao4 bu4 ran2	or else	要不然就，表示可能的结果或威胁	6
要不然	yao4 bu4 ran2	or	或者，表示另一种情况	6
见不得	jian4 bu5 de2	not fit to be seen by	不配被某人看到	6
见不得	jian4 bu5 de2	should not be exposed to	不应让某人接触或看到	6
见不得	jian4 bu5 de2	can't bear to see	看不得，内心无法忍受	6
