word	pinyin	english	chinese	num_sentences_needed
公众人物	gong1 zhong4 ren2 wu4	public figure	因社会职务或公众关注而具有影响力的人	6
公众人物	gong1 zhong4 ren2 wu4	famous person	广为人知的知名人士或名人	6
浩	hao4	grand	宏大雄伟	6
浩	hao4	vast (water)	广阔无边多指水势	6
手活	shou3 huo2	manipulation (e.g. ball handling in sport)	手部操作的技巧	6
手活	shou3 huo2	hand job	用手进行的性刺激行为	6
打天下	da3 tian1 xia4	to seize power	夺取政权掌控国家大权	6
打天下	da3 tian1 xia4	to conquer the world	征服天下统一四方势力	6
打天下	da3 tian1 xia4	to establish and expand a business	创建并发展事业或生意版图	6
打天下	da3 tian1 xia4	to carve out a career for oneself	打拼奋斗以成就个人事业	6
