word	pinyin	english	chinese	num_sentences_needed
工作	gong1 zuo4	(of a machine) to operate	机器或装置的运转或工作	9
工作	gong1 zuo4	work	劳动或工作的总称	9
可	ke3	(prefix) can; may; able to; -able	表示可能或能够的词素	9
可	ke3	to approve; to permit	批准或允许	9
可	ke3	to suit	合适或适宜	9
可	ke3	(particle used for emphasis) certainly; very	表示肯定或强调的语气词	9
可	ke3	but; however	表示转折或对比的连词	9
吧	ba1	bar (loanword) (serving drinks, or providing Internet access etc)	供应饮料或社交服务的场所	9
吧	ba1	to puff (on a pipe etc)	抽（烟斗等）	9
吧	ba1	(onom.) bang	突如其来的巨响	9
