word	pinyin	english	chinese	num_sentences_needed
头	tou2	classifier for pigs or livestock	用于计数猪等牲畜的量词	8
头	tou5	suffix for nouns	构成名词的后缀	8
日来	ri4 lai2	in the past few days	过去几天里	8
日来	ri4 lai2	lately	最近一段时间	8
呀	ya1	ah (used to express surprise)	表示惊讶的感叹词	8
呀	ya1	(onom.) creaking	表示吱呀作响的拟声词	8
呀	ya5	(particle equivalent to 啊 after a vowel, expressing surprise or doubt)	语气助词，等同于元音后面的啊，表示惊讶或疑问	8
过来	guo4 lai2	to come over	走到近处来	8
过来	guo4 lai2	to handle	处理事务或应对问题	8
过来	guo4 lai2	to be able to take care of	有能力照料或照顾	8
