word	pinyin	english	chinese	num_sentences_needed
反动	fan3 dong4	reactionary	政治上保守或反改革的势力	2
提及	ti2 ji2	to mention	说起某事或简略提到	2
提及	ti2 ji2	to raise (a subject)	提出话题供人讨论	7
提及	ti2 ji2	to bring to sb's attention	向某人点明或提醒事项	7
提取	ti2 qu3	to withdraw (money)	从银行账户取出款项	7
提取	ti2 qu3	to collect (left luggage)	领取寄存的物品或行李	7
提取	ti2 qu3	to refine	对物质进行提纯精炼	7
单元	dan1 yuan2	unit (forming an entity)	构成整体的独立单元	3
单元	dan1 yuan2	element	组成要素或成分	7
单元	dan1 yuan2	(in a residential building) entrance or staircase	住宅楼的入口或楼梯间单元	7
