word	pinyin	english	chinese	num_sentences_needed
跟上	gen1 shang4	to keep pace with	保持与对方相同速度或进度	6
跟班	gen1 ban1	footman (servant)	担任家中侍从的男仆	6
跟脚	gen1 jiao3	to feet the feet perfectly	使鞋子或履物合脚	6
跟脚	gen1 jiao3	to follow closely	紧紧跟随在后	6
跟脚	gen1 jiao3	hard on sb's heels	紧逼到几乎贴近	6
神器	shen2 qi4	magical object	具有魔力的器物	6
神器	shen2 qi4	object symbolic of imperial power	象征皇权的珍贵器物	6
神器	shen2 qi4	fine weapon	精良锋利的武器	6
神器	shen2 qi4	very useful tool	极为有用的实用工具	6
回升	hui2 sheng1	to rise again after a fall	在下跌后再次回升	1
