word	pinyin	english	chinese	num_sentences_needed
鹰	ying1	eagle	大型猛禽，翅膀宽厚的雕类	6
鹰	ying1	falcon	隼类，体型较小飞行敏捷的猛禽	6
鹰	ying1	hawk	泛指各种捕食性的猛禽	6
玩法	wan2 fa3	to play fast and loose with the law	规避或藐视法律的做法	6
玩法	wan2 fa3	to game the system	利用规则或制度漏洞牟利	6
玩法	wan2 fa3	(leisure) rules of the game	游戏或娱乐活动的规则	6
玩法	wan2 fa3	way of doing an activity	做某事的方法或方式	6
玩法	wan2 fa3	(tourism) way of experiencing a place	旅游中体验景点的方式	6
点化	dian3 hua4	magic transformation performed by Daoist immortal	道家或神仙施行的点化法术	6
点化	dian3 hua4	fig. to reveal	比喻揭示事物本质或奥秘	6
