word	pinyin	english	chinese	num_sentences_needed
才能	cai2 neng2	ability	做事的能力	8
才能	cai2 neng2	capacity	潜在或可发展的能力	9
别	Bie2	surname Bie	别姓	9
别	bie2	to leave; to part (from)	离开或与人分离	9
别	bie2	(literary) to differentiate; to distinguish	区分或辨别	9
别	bie2	(dialect) to turn away; to turn aside; to avert (one's face, gaze etc)	转过脸或移开视线	9
别	bie2	(bound form) other; another; different	其他的或另一个	9
别	bie2	don't ...!	口语中表示禁止的命令	9
别	bie2	to fasten with a pin or clip	用别针或夹子固定	9
别	bie2	to stick in; to insert (in order to hinder movement)	插入以妨碍移动	9
