word	pinyin	english	chinese	num_sentences_needed
家	jia1	home	居所或住处	9
家	jia1	family	由亲属组成的家庭单位	9
家	jia1	(polite) my (sister, uncle etc)	用于礼貌称呼的‘我的’	9
家	jia1	classifier for families or businesses	用于计算家庭或商号的量词	9
家	jia1	refers to the philosophical schools of pre-Han China	先秦诸子的学派	9
家	jia1	noun suffix for a specialist in some activity, such as a musician or revolutionary, corresponding to English -ist, -er, -ary or -ian	表示专门从事者的词尾	9
城市	cheng2 shi4	city; town	城市或城镇	4
太	tai4	highest	最高的	9
太	tai4	greatest	程度或规模最大的	9
太	tai4	too (much)	过分超过适度	9
