word	pinyin	english	chinese	num_sentences_needed
浓	nong2	strong (smell etc)	气味或色彩强烈明显	6
哲	zhe2	wise	有智慧的	6
哲	zhe2	a sage	贤哲或智者	6
呗	bai4	"(bound form) to chant (from Sanskrit ""pāṭhaka"")"	念诵或吟唱	6
呗	bei5	modal particle indicating lack of enthusiasm	表示无精打采的语气助词	6
呗	bei5	modal particle indicating that things should only or can only be done a certain way	表示只能如此或就该如此的语气助词	6
遏制	e4 zhi4	to check	制止扩散或蔓延的行动	6
遏制	e4 zhi4	to contain	把事物限制在一定范围内	6
遏制	e4 zhi4	to hold back	阻止行动或情绪的进一步发展	6
遏制	e4 zhi4	to keep within limits	使不超出规定的界限	6
