word	pinyin	english	chinese	num_sentences_needed
毕业	bi4 ye4	to finish school	结束学业的过程或行为	8
没有什么	mei2 you3 shen2 me5	it is nothing	不用担心，没有关系	8
没有什么	mei2 you3 shen2 me5	there's nothing ... about it	并无值得一提之处	8
电	dian4	lightning	天空放电产生的闪光即闪电	8
电	dian4	electricity	电能或通过导体的电流	8
电	dian4	electric (bound form)	由电力驱动或与电有关的	8
电	dian4	to get (or give) an electric shock	遭受或给予的电击	8
电	dian4	phone call or telegram etc	电话、电报等一次通信	8
电	dian4	to send via telephone or telegram etc	通过电话或电报等方式发送信息	8
常	Chang2	surname Chang	常姓	8
