word	pinyin	english	chinese	num_sentences_needed
训	xun4	(bound form) instruction (from superiors); teachings; rule	来自上级的指示或教诲	6
头家	tou2 jia1	organizer of a gambling party who takes a cut of the winnings	组织赌博并抽头的人	6
头家	tou2 jia1	banker (gambling)	赌博中的庄家	6
头家	tou2 jia1	preceding player (in a game)	在游戏中先出牌的玩家	6
头家	tou2 jia1	(dialect) boss	方言中指老板或掌柜	6
头家	tou2 jia1	proprietor	商铺或企业的业主	6
头衔	tou2 xian2	title	职务称号或头衔	6
头衔	tou2 xian2	rank	官阶或等级称号	6
头衔	tou2 xian2	appellation	称谓或名号	6
契机	qi4 ji1	opportunity	良好时机	6
