word	pinyin	english	chinese	num_sentences_needed
意义	yi4 yi4	importance	某事物的重大性或重要性	8
哦	e2	to chant	吟唱或诵唱	8
哦	o2	oh (interjection indicating doubt or surprise)	表示怀疑或惊讶的感叹词	8
哦	o4	oh (interjection indicating that one has just learned sth)	表示刚得知的感叹词	8
哦	o5	sentence-final particle that conveys informality, warmth, friendliness or intimacy	句末表亲切随和的语气助词	8
哦	o5	may also indicate that one is stating a fact that the other person is not aware of	表示陈述对方可能未知事实的语气	8
十分	shi2 fen1	very	表示程度很高，非常	8
十分	shi2 fen1	completely	完全彻底	8
十分	shi2 fen1	utterly	十足地或完全地	8
十分	shi2 fen1	extremely	极其，非常之意	3
