word	pinyin	english	chinese	num_sentences_needed
不图	bu4 tu2	to have no expectation of (sth)	无所指望，对某事无期待	7
不图	bu4 tu2	(literary) unexpectedly	书面或古语用法：出乎意料地	7
说死	shuo1 si3	to say definitely	断定某事无可更改	7
说死	shuo1 si3	to commit (to a proposition)	把某个主张说成最终结论	7
说道	shuo1 dao4	to say (the quoted words)	说出引用的话语或原话	7
说道	shuo1 dao5	to discuss	讨论或评论某事	6
说道	shuo1 dao5	reason (behind sth)	事情背后的原因或道理	7
说出	shuo1 chu1	to speak out	公开说出	7
说出	shuo1 chu1	to declare (one's view)	声明或表达观点	7
谢	Xie4	surname Xie	谢姓	7
