word	pinyin	english	chinese	num_sentences_needed
抓地	zhua1 di4	roadholding	车辆行驶时的附着稳定性能	7
难受	nan2 shou4	to suffer pain	身体或心灵受痛苦	7
难受	nan2 shou4	to be difficult to bear	令人难以承受	7
出面	chu1 mian4	to appear personally	亲自出面	2
出面	chu1 mian4	to step in	介入处理事务	7
出面	chu1 mian4	to step forth	主动站出来承担	7
出面	chu1 mian4	to show up	露面出现	7
分析处理	fen1 xi1 chu3 li3	to parse	对句子或文本进行句法解析	7
分析处理	fen1 xi1 chu3 li3	analysis processing	对数据或信息进行分析与处理的过程	7
分析处理	fen1 xi1 chu3 li3	to analyze and treat	分析情况后采取相应处理措施	7
