word	pinyin	english	chinese	num_sentences_needed
随带	sui2 dai4	portable	便于携带的轻便之物	6
小睡	xiao3 shui4	to nap	短暂小憩	4
小睡	xiao3 shui4	to doze	打瞌睡进入浅眠	6
小官	xiao3 guan1	petty official	官职低的官员	6
小官	xiao3 guan1	minor functionary	基层次级的行政人员	6
尸	shi1	(literary) person representing the deceased (during burial ceremonies)	在葬礼中代替亡者的人物	6
尸	shi1	(literary) to put a corpse on display (after execution)	将尸体示众的古文用法	6
尸	shi1	(bound form) corpse	尸体，死去的人的躯体	6
青蛙	qing1 wa1	frog (CL:隻|只[zhi1])	两栖类动物中的蛙类	6
青蛙	qing1 wa1	(old) (slang) ugly guy	旧时俚语中指丑陋男子	6
