word	pinyin	english	chinese	num_sentences_needed
运输	yun4 shu1	transportation	货物或人员移动的过程或行业	8
发动	fa1 dong4	to start	开始运作或启动车辆机器	6
发动	fa1 dong4	to unleash	释放强大力量或情绪	8
发动	fa1 dong4	to mobilize	调动人力物力资源	8
发动	fa1 dong4	to arouse	激起情感或鼓动他人	8
口	kou3	mouth	嘴或口腔	8
口	kou3	classifier for things with mouths (people, domestic animals, cannons, wells etc)	用于计数有口之物的量词	8
口	kou3	classifier for bites or mouthfuls	计量一口或咬下一口的量词	8
团结	tuan2 jie2	to unite	使个人或集体联合起来形成合力	8
团结	tuan2 jie2	unity; solidarity	成员间互相支持的团结一致状态	8
