word	pinyin	english	chinese	num_sentences_needed
称钱	chen4 qian2	well-heeled	富裕有钱	7
国语	Guo2 yu3	Chinese language (Mandarin), emphasizing its national nature	指作为国家通用的汉语称谓	7
国语	Guo2 yu3	Chinese as a primary or secondary school subject	学校里作为语文科目的国语课程	7
国语	Guo2 yu3	Chinese in the context of the Nationalist Government	国民政府时期对汉语的官方称呼	7
国语	Guo2 yu3	Guoyu, book of historical narrative c. 10th-5th century BC	古代一部名为《国语》的史传著作	7
筹备	chou2 bei4	preparations	为活动做的各项准备工作	7
筹备	chou2 bei4	to get ready for sth	着手进行准备或筹划	7
收回	shou1 hui2	to regain	重新取得或收回	7
收回	shou1 hui2	to retake	收复被占领地区	7
收回	shou1 hui2	to take back	取回已交出的东西	2
