word	pinyin	english	chinese	num_sentences_needed
国体	guo2 ti3	national prestige	国家的威望或声誉	5
收买	shou1 mai3	to purchase; to buy	购买或买进物品	4
收买	shou1 mai3	to bribe; to buy off	行贿或买通人心	1
放低	fang4 di1	to lower	降低位置或高度	6
放低	fang4 di1	to be humble	降低姿态以示谦逊	6
放宽	fang4 kuan1	to relax (a rule)	对规则或要求放松限制	6
放宽	fang4 kuan1	to ease (restrictions)	降低准入或限制条件以放行	6
放宽	fang4 kuan1	to extend (a time limit)	延长截止时间或时限	6
放宽	fang4 kuan1	to let out (a garment)	把衣服等改做宽松以放大尺寸	6
放宽	fang4 kuan1	to expand	扩大范围或增加规模	6
