word	pinyin	english	chinese	num_sentences_needed
殴打	ou1 da3	to come to blows	发生肉搏冲突	6
殴打	ou1 da3	battery (law)	法律上指非法身体攻击的行为	6
比赛项目	bi3 sai4 xiang4 mu4	sporting event	体育比赛中划分的各类项目	6
比赛项目	bi3 sai4 xiang4 mu4	item on program of sports competition	比赛日程中安排的单项赛事或环节	6
公交车	gong1 jiao1 che1	public transport vehicle	用于公共运输的车辆	6
公交车	gong1 jiao1 che1	town bus	城市道路上运行的公共汽车	6
大爷	da4 ye2	arrogant idler	目中无人、傲慢的游手好闲者	6
大爷	da4 ye2	self-centered show-off	自我炫耀的自大者	6
大爷	da4 ye5	(coll.) father's older brother	父亲的哥哥	6
大爷	da4 ye5	uncle	泛指男性的亲属或长辈称呼	6
