word	pinyin	english	chinese	num_sentences_needed
天生	tian1 sheng1	disposition	性情或气质倾向	2
天生	tian1 sheng1	innate	与生俱来的先天特质	7
天生	tian1 sheng1	natural	天然的非人工生成	7
传承	chuan2 cheng2	to pass on (to future generations)	向后代传承	7
传承	chuan2 cheng2	passed on (from former times)	从前流传下来的	7
传承	chuan2 cheng2	a continued tradition	延续下来的传统	3
基本单位	ji1 ben3 dan1 wei4	basic unit	最小的基本计量或构成单位	7
基本单位	ji1 ben3 dan1 wei4	fundamental building block	构成整体的基本组成部分	7
执	zhi2	to execute (a plan)	执行或贯彻计划	7
执	zhi2	to grasp	抓握或持有	7
