word	pinyin	english	chinese	num_sentences_needed
音乐	yin1 yue4	music	音乐	8
这就	zhe4 jiu4	immediately	马上立即	8
这就	zhe4 jiu4	at once	立刻就要发生或进行	8
啦	la1	(onom.) sound of singing, cheering etc	歌唱或欢呼时发出的助兴声音	8
啦	la1	(phonetic)	用作表音的拟声或语音符号	8
啦	la1	(dialect) to chat	方言中表示闲聊或聊天	8
啦	la5	sentence-final particle, contraction of 了啊, indicating exclamation	句尾语气词，表示感叹或强调	8
啦	la5	particle placed after each item in a list of examples	列举时置于各项后的语气词	8
发布	fa1 bu4	to release	正式公开发布信息	8
发布	fa1 bu4	to issue	签发或发行文件资料	8
