word	pinyin	english	chinese	num_sentences_needed
点水	dian3 shui3	lightly touching the water (as the dragonfly in the idiom 蜻蜓點水|蜻蜓点水)	像蜻蜓般轻触水面	7
点水	dian3 shui3	skin-deep	停留表面浅尝辄止	7
号手	hao4 shou3	trumpeter	吹小号的乐手	7
号手	hao4 shou3	military bugler	军队中吹号的士兵	2
冷战	Leng3 zhan4	(US-Soviet) Cold War	美苏之间的冷战对峙时期	7
冷战	leng3 zhan4	cold war	国家或团体间非武力对峙	2
冷战	leng3 zhan4	(fig.) strained relationship	个人之间紧张而不和的关系	7
冷战	leng3 zhan4	to be barely on speaking terms	双方关系冷淡几乎不往来	7
冷战	leng3 zhan5	(coll.) shiver	因寒冷或恐惧而打寒颤	6
冷战	leng3 zhan5	shudder	因惊恐或冷意身体颤抖	7
