word	pinyin	english	chinese	num_sentences_needed
高才	gao1 cai2	great talent; rare capability	具有卓越才能或罕见能力	7
高才	gao1 cai2	person of outstanding ability	具备突出才能的人	7
若干	ruo4 gan1	a certain number or amount	表示不定的若干数量或数目	7
若干	ruo4 gan1	how many?	用于询问多少的疑问词	7
若干	ruo4 gan1	how much?	用于询问数额或数量多少	7
成分	cheng2 fen4	one's social status	个人的社会成分或阶层	3
黄色	huang2 se4	yellow	呈黄的颜色	4
黄色	huang2 se4	vulgar; lewd; pornographic	下流带有色情内容	7
融合	rong2 he2	a mixture	不同成分混合而成的整体	7
融合	rong2 he2	an amalgam	多种成分杂糅的结合体	7
