word	pinyin	english	chinese	num_sentences_needed
方言	Fang1 yan2	the first Chinese dialect dictionary, edited by Yang Xiong 揚雄|扬雄[Yang2 Xiong2] in 1st century, containing over 9000 characters	扬雄所编的第一部方言词典	7
方言	fang1 yan2	topolect	方言的地理分支或土话	2
方言	fang1 yan2	dialect	地方语言或方言	7
切实	qie4 shi2	feasible	可行的，能够实现的	7
切实	qie4 shi2	realistic	符合现实情况的，现实性的	2
切实	qie4 shi2	practical	务实的，注重实际效果的	7
切实	qie4 shi2	earnestly	真诚而郑重地，认真地	7
切实	qie4 shi2	conscientiously	踏实负责地，尽职尽责地	7
带种	dai4 zhong3	(coll.) to have character	有个性有特色令人印象深刻	7
带种	dai4 zhong3	to have guts	有胆识有勇气敢于面对困难	7
