word	pinyin	english	chinese	num_sentences_needed
手表	shou3 biao3	wristwatch	佩戴在手腕上的计时器	1
视察	shi4 cha2	to inspect	对机构或现场进行检查	1
视察	shi4 cha2	an investigation	为了解情况而进行的调查	2
大量生产	da4 liang4 sheng1 chan3	to manufacture in bulk	批量制造；进行大规模生产	6
大量生产	da4 liang4 sheng1 chan3	mass production	以大规模集中生产为特征的生产方式	6
站台	zhan4 tai2	platform (at a railway station)	火车或公交等的乘车站台	1
站台	zhan4 tai2	(Tw) (of an influential person) to publicly lend one's support (e.g. for an election candidate)	公开出面为某人背书或助选	6
站台	zhan4 tai2	(Tw) website	网络平台或网页站点	6
站队	zhan4 dui4	to line up; to stand in line	排队等候	1
站队	zhan4 dui4	(fig.) to take sides; to side with sb; to align oneself with a faction	表态选择一方或结党站队	6
