word	pinyin	english	chinese	num_sentences_needed
邪	xie2	evil	有害社会或道德的恶	6
邪	xie2	unhealthy influences that cause disease (Chinese medicine)	中医所称致病的邪气	6
邪	xie2	(coll.) strange	口语中表示古怪或怪异的	6
邪	xie2	abnormal	不合常理或异常的	6
栏目	lan2 mu4	regular column or segment (in a publication or broadcast program)	报刊或节目中的固定专题栏	6
栏目	lan2 mu4	program (TV or radio)	电视或广播的单独节目单元	6
报仇	bao4 chou2	to take revenge	实施报复以泄愤	6
报仇	bao4 chou2	to avenge	替他人讨回公道	6
况且	kuang4 qie3	moreover	而且此外用于补充说明	6
况且	kuang4 qie3	besides	再加上兼顾另一事实或理由	6
