word	pinyin	english	chinese	num_sentences_needed
奏	zou4	to achieve	取得成就	6
奏	zou4	to present a memorial to the emperor (old)	向皇帝呈奏	6
分行	fen1 hang2	branch of bank or store	银行或商店的分支机构	6
分行	fen1 hang2	subsidiary bank	附属或分设的子银行机构	6
该死	gai1 si3	Damn it!	表示强烈懊恼或愤怒的感叹词	6
该死	gai1 si3	damned	可憎或应受谴责的	5
该死	gai1 si3	wretched	可怜或可悲的	6
明天见	ming2 tian1 jian4	(coll., jocular) food that passes through the digestive system more or less intact (esp. enoki mushrooms)	指几乎未被消化原形排出的食物	6
编译	bian1 yi4	to translate and edit	翻译并整理校订文本	6
编译	bian1 yi4	translator-editor	翻译兼编辑者	6
