word	pinyin	english	chinese	num_sentences_needed
书体	shu1 ti3	calligraphic style	书法的技法与写法风格	6
书体	shu1 ti3	font	印刷或电子文件使用的字体样式	6
间隔	jian4 ge2	gap	两个事物之间的空隙	6
间隔	jian4 ge2	interval	时间或空间上的间距	6
间隔	jian4 ge2	compartment	隔开的分隔间或舱室	6
间隔	jian4 ge2	to divide	把事物分开	6
间隔	jian4 ge2	to separate	使分隔或隔离	6
间隔	jian4 ge2	to leave a gap of (two weeks, three meters etc)	留出一定的间隔距离或时间	6
三代	san1 dai4	three generations of a family	家族的三代相承	6
三代	san1 dai4	the three earliest dynasties (Xia, Shang and Zhou)	中国古代的夏商周三代	6
