word	pinyin	english	chinese	num_sentences_needed
老几	lao3 ji3	(sometimes used in rhetorical questions to express disparagement)	带有讥讽或轻蔑语气的反问	6
涨价	zhang3 jia4	to appreciate (in value)	商品或资产价值升值	6
涨价	zhang3 jia4	to increase in price	商品价格普遍上升	6
和风	he2 feng1	breeze	和煦的微风	6
和风	he2 feng1	(Tw) Japanese-style (cooking etc)	带有日本特色的日式风格	6
不克	bu4 ke4	cannot	不能	6
不克	bu4 ke4	to not be able (to)	无法做到	6
不克	bu4 ke4	to be unable to	不可能实现	6
进出口	jin4 chu1 kou3	importation and exportation; import-export	进出口商品的贸易活动	6
进出口	jin4 chu1 kou3	access point; opening that serves as an entrance or exit	供出入通行的开口或通道	6
