word	pinyin	english	chinese	num_sentences_needed
民事	min2 shi4	civil case	民事案件，涉及个人或民间纠纷	1
民事	min2 shi4	agricultural affairs	农业事务	6
民事	min2 shi4	civil	民间的，与平民有关的	6
非标准	fei1 biao1 zhun3	nonstandard	不符合标准的	6
非标准	fei1 biao1 zhun3	unconventional	不按常规或常态的	6
所长	suo3 chang2	what one is good at	个人擅长的方面或长处	6
所长	suo3 zhang3	head of an institute etc	机构的负责人或主管	6
见笑	jian4 xiao4	to mock	嘲笑或取笑他人	6
见笑	jian4 xiao4	to be ridiculed	成为他人嘲笑的对象	6
见笑	jian4 xiao4	to incur ridicule through one's poor performance (humble)	谦辞，表示自己恐被人嘲笑	6
