word	pinyin	english	chinese	num_sentences_needed
后手	hou4 shou3	defensive position (in chess)	棋局中的防守位置	4
后手	hou4 shou3	room for maneuver; a way of escape	留有退路或回旋余地的策略	5
成交	cheng2 jiao1	to complete a contract	签订并完成合同或交易	7
成交	cheng2 jiao1	to reach a deal	达成交易或协议，双方同意成交	2
倡导	chang4 dao3	to advocate	公开鼓吹并支持某种观点	7
倡导	chang4 dao3	to initiate	发起并推动一项运动或活动	7
倡导	chang4 dao3	to propose	提出具体建议或方案	7
倡导	chang4 dao3	to be a proponent of (an idea or school of thought)	主张并支持某一思想或学派	7
环球	huan2 qiu2	around the world	遍及世界各地	2
环球	huan2 qiu2	worldwide	全球性的	7
