word	pinyin	english	chinese	num_sentences_needed
遗憾	yi2 han4	to be sorry that	对某事表示抱歉或遗憾	7
围绕	wei2 rao4	to revolve around	绕中心或物体旋转	7
围绕	wei2 rao4	to center on (an issue)	以某问题为核心展开讨论	7
地下	di4 xia4	subterranean	地底的自然或人工空间	7
教会	jiao1 hui4	to show	使别人懂得或学会某事	7
教会	jiao1 hui4	to teach	传授知识或技能	7
教会	jiao4 hui4	Christian church	基督教的教会或组织	5
密码	mi4 ma3	cipher; secret code	用于加密信息的符号或规则	7
密码	mi4 ma3	password; PIN	用于登录或验证的口令或数字码	7
院长	yuan4 zhang3	the head of an institution whose name ends in 院[yuan4]; chair of a board; university president; college dean; premier of the Republic of China	院类机构的负责人或首长	7
