word	pinyin	english	chinese	num_sentences_needed
先进	xian1 jin4	sophisticated; advanced (technology etc)	技术或思想上先进	8
先进	xian1 jin4	meritorious; exemplary (deeds etc)	模范或有功绩的人或事	3
批评	pi1 ping2	to criticize; criticism	指出并指正错误或不足	1
机	Ji1	surname Ji	机姓	8
机	ji1	(bound form) machine; mechanism	机器或机械装置	8
机	ji1	(bound form) aircraft	飞机	8
机	ji1	(bound form) an opportunity	机会或良机	8
机	ji1	(bound form) crucial point; pivot	关键点或转折点	8
机	ji1	(bound form) quick-witted; flexible	机敏灵活	8
机	ji1	(bound form) organic	有机的	8
