word	pinyin	english	chinese	num_sentences_needed
马上	ma3 shang4	right away	马上立即发生	3
马上	ma3 shang4	immediately	立即着手进行	8
马上	ma3 shang4	on horseback (i.e. by military force)	骑马出征由骑兵实施	8
高中	gao1 zhong1	senior high school	高级中学，提供高中教育	3
高中	gao1 zhong4	to pass brilliantly (used in congratulatory fashion)	考试或选拔中取得优异成绩，用于祝贺	8
鱼	Yu2	surname Yu	鱼姓	8
鱼	yu2	fish (CL:條|条[tiao2],尾[wei3])	鱼类水生脊椎动物	8
出月	chu1 yue4	next month	下个月	8
出月	chu1 yue4	after this month	本月结束之后	8
当前	dang1 qian2	to be faced with	面临某种情况	8
