word	pinyin	english	chinese	num_sentences_needed
环节	huan2 jie2	(zoology) segment (of the body of a worm, centipede etc)	动物体的节段	7
环节	huan2 jie2	(fig.) a part of an integrated whole: aspect (of a project), element (of a policy), sector (of the economy), stage (of a process) etc	整体中的部分或阶段	2
其次	qi2 ci4	next	接下来	6
其次	qi2 ci4	secondly	第二点	2
田	Tian2	surname Tian	田姓	7
田	tian2	field	耕作的土地	7
田	tian2	farm	农场或庄园	7
出于	chu1 yu2	due to	由于某种原因	7
出于	chu1 yu2	to stem from	起因于某种根源	7
剥夺	bo1 duo2	to deprive	剥夺某人权利或资格	7
